id,fl_matriz,de_natureza_juridica,sg_uf,natureza_juridica_macro,de_ramo,setor,idade_empresa_anos,idade_emp_cat,fl_me,fl_sa,fl_epp,fl_mei,fl_ltda,dt_situacao,fl_st_especial,fl_email,fl_telefone,fl_rm,nm_divisao,nm_segmento,fl_spa,fl_antt,fl_veiculo,fl_optante_simples,vl_total_veiculos_pesados_grupo,vl_total_veiculos_leves_grupo,fl_optante_simei,sg_uf_matriz,de_saude_tributaria,de_saude_rescencia,nu_meses_rescencia,de_nivel_atividade,fl_simples_irregular,empsetorcensitariofaixarendapopulacao,nm_meso_regiao,nm_micro_regiao,fl_passivel_iss,qt_socios,qt_socios_pf,qt_socios_pj,idade_media_socios,idade_maxima_socios,idade_minima_socios,qt_socios_st_regular,de_faixa_faturamento_estimado,de_faixa_faturamento_estimado_grupo,vl_faturamento_estimado_aux,vl_faturamento_estimado_grupo_aux,qt_filiais
fa336c723b3a62cdadfd20f81efa7e037f0631f2157d9f3b30a0d26354b41a6b,True,FUNDACAO PRIVADA,AM,ENTIDADES SEM FINS LUCRATIVOS,SERVICOS DIVERSOS,SERVIÇO,18.627397260273973,15 a 20,False,False,False,False,False,2005-11-03,False,True,True,SIM,ATIVIDADES DE ORGANIZACOES ASSOCIATIVAS,OUTRAS ATIVIDADES DE SERVICOS,False,False,False,False,0.0,0.0,False,AM,LARANJA,ACIMA DE 1 ANO,23.0,MEDIA,False,,CENTRO AMAZONENSE,MANAUS,True,3.0,3.0,0.0,75.66666666666667,84.0,68.0,3.0,"DE R$ 30.000.000,01 A R$ 100.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",37246068.0,37246068.0,0
67f774985fe36dd9a74f5893f2153739404a3d5b6e9643c360a380f13f467051,True,SOCIEDADE EMPRESARIA LIMITADA,MA,ENTIDADES EMPRESARIAIS,SERVICOS DE EDUCACAO,SERVIÇO,19.60821917808219,15 a 20,False,False,False,False,False,2005-11-03,False,False,False,SIM,EDUCACAO,EDUCACAO,False,False,True,False,1.0,0.0,False,MA,VERDE,ACIMA DE 1 ANO,23.0,ALTA,False,3946.62,NORTE MARANHENSE,AGLOMERACAO URBANA DE SAO LUIS,True,6.0,4.0,2.0,43.5,49.0,41.0,4.0,"DE R$ 30.000.000,01 A R$ 100.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",41212800.0,70323280.0,2
b7812b10d3af52dade607e02866f9b24c00dbfb79f26fdba4afcb131df785051,True,FUNDACAO PUB DE DIREITO PUB EST OU DO DF,AM,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,14.41095890410959,10 a 15,False,False,False,False,False,2004-06-03,False,True,True,SIM,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,False,2.0,126.0,False,AM,VERDE,ACIMA DE 1 ANO,23.0,ALTA,False,783.46,CENTRO AMAZONENSE,MANAUS,True,,,,,,,,"DE R$ 300.000.000,01 A R$ 500.000.000,00","DE R$ 300.000.000,01 A R$ 500.000.000,00",323108350.0,323108350.0,0
10091057bcba7164f6b45f10adc2bcc8f7a847bbabc09c3575416d54d277d692,True,SOCIEDADE EMPRESARIA LIMITADA,MA,ENTIDADES EMPRESARIAIS,SERVICOS ADMINISTRATIVOS,SERVIÇO,15.07123287671233,15 a 20,False,False,False,False,False,2003-10-06,False,False,True,SIM,SERVICOS PARA EDIFICIOS E ATIVIDADES PAISAGISTICAS,ATIVIDADES ADMINISTRATIVAS E SERVICOS COMPLEMENTARES,False,False,True,False,0.0,1.0,False,MA,VERDE,ACIMA DE 1 ANO,23.0,ALTA,False,1150.93,NORTE MARANHENSE,AGLOMERACAO URBANA DE SAO LUIS,True,2.0,2.0,0.0,55.0,55.0,55.0,1.0,"DE R$ 100.000.000,01 A R$ 300.000.000,00","DE R$ 100.000.000,01 A R$ 300.000.000,00",127553620.0,127763620.0,2
341bd452883d1e6d29c0a32b2a4963a9f9ab8cb26467043bc8171ab7603ac18a,True,SOCIEDADE EMPRESARIA LIMITADA,AM,ENTIDADES EMPRESARIAIS,SERVICOS DE ALOJAMENTO/ALIMENTACAO,SERVIÇO,14.964383561643837,10 a 15,False,False,False,False,False,2005-11-03,False,False,True,SIM,ALIMENTACAO,ALOJAMENTO E ALIMENTACAO,False,False,True,False,1.0,3.0,False,AM,VERDE,ACIMA DE 1 ANO,23.0,ALTA,False,3653.91,CENTRO AMAZONENSE,MANAUS,True,2.0,2.0,0.0,31.0,32.0,30.0,2.0,"DE R$ 30.000.000,01 A R$ 100.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",36318780.0,37578780.0,7
52dc41a73f5fc2f452b02e0a689d7b24fbb6a65f57bca143a4ef7f59ed27a3bc,True,SERVICO SOCIAL AUTONOMO,MA,ENTIDADES SEM FINS LUCRATIVOS,SERVICOS SOCIAIS,SERVIÇO,17.947945205479453,15 a 20,False,False,False,False,False,2005-11-03,False,True,True,SIM,SERVICOS DE ASSISTENCIA SOCIAL SEM ALOJAMENTO,SAUDE HUMANA E SERVICOS SOCIAIS,False,False,True,False,6.0,13.0,False,MA,VERDE,ACIMA DE 1 ANO,23.0,ALTA,False,5018.37,NORTE MARANHENSE,AGLOMERACAO URBANA DE SAO LUIS,True,,,,,,,,"DE R$ 30.000.000,01 A R$ 100.000.000,00","DE R$ 100.000.000,01 A R$ 300.000.000,00",32970240.0,110701520.0,6
4fa4676623d1ee3f10024daece0680ebc41ec1fd131847101b35ce19fdd6037c,True,MUNICIPIO,RN,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,43.865753424657534,> 20,False,False,False,False,False,2005-01-29,False,False,False,SIM,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,False,4.0,1.0,False,RN,VERDE,ACIMA DE 1 ANO,23.0,ALTA,False,680.0,OESTE POTIGUAR,SERRA DE SAO MIGUEL,True,,,,,,,,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",26170128.0,26170128.0,0
3c3b8d183f4ed3fd3ffcd1aa7cf7a3b72b83cb5f469c904638d65123c4770349,True,MUNICIPIO,MA,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,21.835616438356166,> 20,False,False,False,False,False,2005-11-03,False,False,True,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,False,4.0,3.0,False,MA,AZUL,ACIMA DE 1 ANO,23.0,MEDIA,False,653.6,NORTE MARANHENSE,BAIXADA MARANHENSE,True,,,,,,,,"DE R$ 30.000.000,01 A R$ 100.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",67434450.0,68574450.0,2
46278e505daaaba87e65a5e65effb49f0a3dbfb3a48eae63d324e3d607865572,True,ASSOCIACAO PRIVADA,AM,ENTIDADES SEM FINS LUCRATIVOS,SERVICOS DE EDUCACAO,SERVIÇO,33.5013698630137,> 20,False,False,False,False,False,2005-11-03,False,True,True,SIM,EDUCACAO,EDUCACAO,False,False,True,False,4.0,5.0,False,AM,AZUL,ACIMA DE 1 ANO,22.0,ALTA,False,1643.43,CENTRO AMAZONENSE,MANAUS,True,1.0,1.0,0.0,48.0,48.0,48.0,1.0,"DE R$ 100.000.000,01 A R$ 300.000.000,00","DE R$ 100.000.000,01 A R$ 300.000.000,00",199160860.0,199790850.0,3
95ebe97f29a830a1ad69a297b387ca8527e778285eaf383d589e341b2bc51594,True,SOCIEDADE EMPRESARIA LIMITADA,MA,ENTIDADES EMPRESARIAIS,SERVICOS DE SAUDE,SERVIÇO,10.961643835616439,10 a 15,False,False,False,False,False,2007-11-14,False,True,True,SIM,ATIVIDADES DE ATENCAO A SAUDE HUMANA,SAUDE HUMANA E SERVICOS SOCIAIS,False,False,True,False,0.0,1.0,False,MA,VERDE,ACIMA DE 1 ANO,23.0,ALTA,False,732.23,NORTE MARANHENSE,AGLOMERACAO URBANA DE SAO LUIS,True,4.0,1.0,3.0,69.0,69.0,69.0,1.0,"DE R$ 30.000.000,01 A R$ 100.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",86598400.0,86598400.0,0
9e3a8e5ab3090d3f8efa7b028f9279083576055ee335c679c65dbd83bf1ee20f,True,EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA,RO,OUTROS,"TRANSPORTE, ARMAZENAGEM E CORREIO",SERVIÇO,13.315068493150685,10 a 15,False,False,False,False,False,2005-07-08,False,True,True,NAO,TRANSPORTE AQUAVIARIO,TRANSPORTE ARMAZENAGEM E CORREIO,False,False,True,False,16.0,6.0,False,RO,VERDE,ACIMA DE 1 ANO,26.0,ALTA,False,4115.55,,,True,1.0,1.0,0.0,,,,,"DE R$ 30.000.000,01 A R$ 100.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",49661424.0,49871424.0,1
d4629954d5b010ef161af4353591f1b9024fd79bbb4e274b336269c7960eea0a,True,MUNICIPIO,RN,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,29.372602739726034,> 20,False,False,False,False,False,2005-10-28,False,False,False,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,False,7.0,4.0,False,RN,AZUL,ACIMA DE 1 ANO,23.0,ALTA,False,,OESTE POTIGUAR,MOSSORO,True,,,,,,,,"DE R$ 30.000.000,01 A R$ 100.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",84228660.0,84228660.0,0
4d0c3c6375e8b4a19c0bfc2f4d521bf4eeed7d6a891c500d8c4c76c93896631f,True,MUNICIPIO,MA,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,48.85753424657535,> 20,False,False,False,False,False,2005-10-22,False,False,False,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,False,5.0,2.0,False,MA,VERDE,ACIMA DE 1 ANO,23.0,ALTA,False,339.08,CENTRO MARANHENSE,MEDIO MEARIM,True,,,,,,,,"DE R$ 30.000.000,01 A R$ 100.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",45282564.0,45282564.0,0
b047eb14c58c9fa7bf96afa94a895ae8bddb95b29b79e1c8d5324762ff0b85de,True,SOCIEDADE EMPRESARIA LIMITADA,RO,ENTIDADES EMPRESARIAIS,SERVICOS ADMINISTRATIVOS,SERVIÇO,13.780821917808215,10 a 15,False,False,False,False,False,2005-01-19,False,True,True,NAO,SERVICOS PARA EDIFICIOS E ATIVIDADES PAISAGISTICAS,ATIVIDADES ADMINISTRATIVAS E SERVICOS COMPLEMENTARES,False,False,True,False,6.0,0.0,False,RO,VERDE,ACIMA DE 1 ANO,23.0,ALTA,False,2408.48,,,True,2.0,2.0,0.0,38.0,38.0,38.0,2.0,"DE R$ 30.000.000,01 A R$ 100.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",60531300.0,60531300.0,0
deb819432117de19126f24b04e9833747afccabab1c420d8f6b1b5e0d044cb19,True,MUNICIPIO,PI,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,43.87671232876714,> 20,False,False,False,False,False,2005-08-27,False,False,False,SIM,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,False,9.0,11.0,False,PI,AZUL,ACIMA DE 1 ANO,23.0,ALTA,False,1489.62,SUDOESTE PIAUIENSE,ALTO MEDIO GURGUEIA,True,,,,,,,,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",27870156.0,27870156.0,0
3a83be392f8d8336ed5ff6af9c599a14f6bd85894fa256908d29341a47e415d0,True,MUNICIPIO,RO,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,24.252054794520546,> 20,False,False,False,False,False,2005-10-14,False,True,True,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,False,16.0,24.0,False,RO,AZUL,ACIMA DE 1 ANO,23.0,MEDIA,False,1471.88,,,True,,,,,,,,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",27509544.0,28439544.0,1
ff9ff2ac35ec7cf5c7d5ed561010a53a953108110a3f5cdcea92945d94b62d38,True,MUNICIPIO,RN,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,43.854794520547955,> 20,False,False,False,False,False,2003-09-06,False,False,False,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,False,4.0,2.0,False,RN,AZUL,ACIMA DE 1 ANO,23.0,ALTA,False,406.96,OESTE POTIGUAR,UMARIZAL,True,,,,,,,,"DE R$ 30.000.000,01 A R$ 100.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",75161840.0,77271840.0,1
